,coord,country,id,name
170977,"{'lon': 83.650002, 'lat': 20.73333}",IN,1254925,Tarabha
170978,"{'lon': 70.73333, 'lat': 22.66667}",IN,1254972,Tankara
170979,"{'lon': 79.650002, 'lat': 27.049999}",IN,1255127,Talgram
170980,"{'lon': 76.716667, 'lat': 23.566669}",IN,1255130,Talen
170981,"{'lon': 78.433327, 'lat': 25.049999}",IN,1255146,Talbahat
170982,"{'lon': 75.383331, 'lat': 23.716669}",IN,1255187,Tal
170983,"{'lon': 79.333328, 'lat': 10.95}",IN,1255283,Swamimalai
170984,"{'lon': 76.083328, 'lat': 23.950001}",IN,1255301,Susner
170985,"{'lon': 73.616669, 'lat': 20.566669}",IN,1255348,Surgana
170986,"{'lon': 75.829697, 'lat': 12.45594}",IN,1255405,Suntikoppa
170987,"{'lon': 74.633331, 'lat': 34.23333}",IN,1255478,Sumbal
170988,"{'lon': 78.116669, 'lat': 29.75}",IN,1255489,Sultanpur
170989,"{'lon': 77.933327, 'lat': 23.15}",IN,1255493,Sultanpur
170990,"{'lon': 77.48333, 'lat': 8.15}",IN,1255584,Suchindram
170991,"{'lon': 79.416672, 'lat': 11.4}",IN,1255640,Srimushnam
170992,"{'lon': 90.866669, 'lat': 26.5}",IN,1255708,Sorbhog
170993,"{'lon': 75.099998, 'lat': 14.38333}",IN,1255713,Sorab
170994,"{'lon': 78.683327, 'lat': 20.65}",IN,1255766,Sonegaon
170995,"{'lon': 91.266388, 'lat': 23.471939}",IN,1255791,Sonamura
170996,"{'lon': 75.866669, 'lat': 12.6}",IN,1255811,Somvarpet
170997,"{'lon': 73.76667, 'lat': 15.61667}",IN,1255844,Solim
170998,"{'lon': 81.699997, 'lat': 24.98333}",IN,1255887,Sohagi
170999,"{'lon': 88.387222, 'lat': 22.708891}",IN,1255893,Sodpur
171000,"{'lon': 91.571114, 'lat': 26.16806}",IN,1255910,Soalkuchi
171001,"{'lon': 75.349998, 'lat': 24.01667}",IN,1255981,Sitamau
171002,"{'lon': 82.083328, 'lat': 25.283331}",IN,1256053,Sirsa
171003,"{'lon': 79.599998, 'lat': 19.48333}",IN,1256063,Sirpur
171004,"{'lon': 81.383331, 'lat': 24.85}",IN,1256072,Sirmaur
171005,"{'lon': 81.316673, 'lat': 25.65}",IN,1256096,Sirathu
171006,"{'lon': 73.333328, 'lat': 21.91667}",IN,1256117,Sinor
171007,"{'lon': 85.966667, 'lat': 22.799999}",IN,1256122,Sini
171008,"{'lon': 88.5, 'lat': 27.23333}",IN,1256126,Singtam
171009,"{'lon': 75.300003, 'lat': 24.966669}",IN,1256146,Singoli
171010,"{'lon': 80.010002, 'lat': 12.76111}",IN,1256181,Singapperumalkovil
171011,"{'lon': 78.866669, 'lat': 20.799999}",IN,1256206,Sindi
171012,"{'lon': 81.699997, 'lat': 21.633329}",IN,1256245,Simga
171013,"{'lon': 81.150002, 'lat': 24.799999}",IN,1256251,Simaria
171014,"{'lon': 79.650002, 'lat': 26.366671}",IN,1256324,Sikandra
171015,"{'lon': 78.883331, 'lat': 27.633329}",IN,1256367,Sidhpura
171016,"{'lon': 74.883331, 'lat': 14.33333}",IN,1256385,Siddapur
171017,"{'lon': 74.833328, 'lat': 33.716671}",IN,1256414,Shupiyan
171018,"{'lon': 76.489441, 'lat': 12.85833}",IN,1256428,Shravanabelagola
171019,"{'lon': 73.650002, 'lat': 22.41667}",IN,1256450,Shivrajpur
171020,"{'lon': 73.98333, 'lat': 18.133329}",IN,1256469,Shirwal
171021,"{'lon': 72.699997, 'lat': 19.700001}",IN,1256486,Shirgaon
171022,"{'lon': 79.349998, 'lat': 28.65}",IN,1256574,Shergarh
171023,"{'lon': 81.616669, 'lat': 25.183331}",IN,1256650,Shankargarh
171024,"{'lon': 75.749443, 'lat': 31.49972}",IN,1256676,Sham Churasi
171025,"{'lon': 79.666672, 'lat': 23.133329}",IN,1256708,Shahpura
171026,"{'lon': 79.050003, 'lat': 23.883329}",IN,1256716,Shahpur
171027,"{'lon': 81, 'lat': 23.01667}",IN,1256717,Shahpur
171028,"{'lon': 77.900002, 'lat': 22.200001}",IN,1256718,Shahpur
171029,"{'lon': 70.76667, 'lat': 22.15}",IN,1256719,Shahpur
171030,"{'lon': 75.337219, 'lat': 31.077499}",IN,1256725,Shahkot
171031,"{'lon': 79.133331, 'lat': 24.316669}",IN,1256734,Shahgarh
171032,"{'lon': 73.333328, 'lat': 19.450001}",IN,1256747,Shahapur
171033,"{'lon': 73.833328, 'lat': 15.53333}",IN,1256796,Serula
171034,"{'lon': 82.583328, 'lat': 21.73333}",IN,1256820,Seorinarayan
171035,"{'lon': 77.123062, 'lat': 31.24361}",IN,1256825,Seoni
171036,"{'lon': 78.449997, 'lat': 9.18333}",IN,1256934,Sayalkudi
171037,"{'lon': 79.489601, 'lat': 27.028999}",IN,1256976,Saurikh
171038,"{'lon': 76.683327, 'lat': 22.533331}",IN,1256990,Satwas
171039,"{'lon': 77.91349, 'lat': 8.44164}",IN,1257004,Sathankulam
171040,"{'lon': 78.083328, 'lat': 27.716669}",IN,1257077,Sasni
171041,"{'lon': 86, 'lat': 23.816669}",IN,1257111,Sarubera
171042,"{'lon': 76.73333, 'lat': 31.700001}",IN,1257156,Sarka Ghat
171043,"{'lon': 79.683327, 'lat': 25.76667}",IN,1257167,Sarila
171044,"{'lon': 76.416672, 'lat': 11.98333}",IN,1257178,Sargur
171045,"{'lon': 83.083328, 'lat': 21.6}",IN,1257242,Sarangarh
171046,"{'lon': 85.949997, 'lat': 22.716669}",IN,1257263,Saraikela
171047,"{'lon': 79.099998, 'lat': 26.75}",IN,1257264,Sarai Ekdil
171048,"{'lon': 77.800003, 'lat': 31.51667}",IN,1257277,Sarahan
171049,"{'lon': 90.109047, 'lat': 26.333441}",IN,1257298,Sapatgram
171050,"{'lon': 75.833328, 'lat': 22.98333}",IN,1257313,Sanwer
171051,"{'lon': 74.116669, 'lat': 15.26667}",IN,1257316,Sanvordem
171052,"{'lon': 88.264999, 'lat': 22.52528}",IN,1257325,Santoshpur
171053,"{'lon': 76.316673, 'lat': 31.366671}",IN,1257326,Santokhgarh
171054,"{'lon': 74, 'lat': 15.58333}",IN,1257347,Sanquelim
171055,"{'lon': 73.583328, 'lat': 22.16667}",IN,1257366,Sankheda
171056,"{'lon': 75.900002, 'lat': 12.73333}",IN,1257390,Sanivarsante
171057,"{'lon': 74.166672, 'lat': 15.23333}",IN,1257399,Sanguem
171058,"{'lon': 77.73333, 'lat': 23.48333}",IN,1257479,Sanchi
171059,"{'lon': 81.449997, 'lat': 26.033331}",IN,1257599,Salon
171060,"{'lon': 73.76667, 'lat': 15.55}",IN,1257611,Saligao
171061,"{'lon': 78.816673, 'lat': 27.450001}",IN,1257703,Sakit
171062,"{'lon': 92.583328, 'lat': 23.966669}",IN,1257737,Saitlaw
171063,"{'lon': 92.666672, 'lat': 23.799999}",IN,1257743,Sairang
171064,"{'lon': 74.916672, 'lat': 23.466669}",IN,1257765,Sailana
171065,"{'lon': 77.916672, 'lat': 28.616671}",IN,1257775,Saidpur
171066,"{'lon': 83.283333, 'lat': 25.683331}",IN,1257887,Sadat
171067,"{'lon': 72.883331, 'lat': 21.08333}",IN,1257901,Sachin
171068,"{'lon': 91.731941, 'lat': 23}",IN,1257908,Sabrum
171069,"{'lon': 76.993332, 'lat': 30.971939}",IN,1257919,Sabathu
171070,"{'lon': 78.98333, 'lat': 30.283331}",IN,1258003,Rudraprayag
171071,"{'lon': 77.75, 'lat': 31.216669}",IN,1258078,Rohru
171072,"{'lon': 69.26667, 'lat': 23.200001}",IN,1258098,Roha
171073,"{'lon': 74.833328, 'lat': 33.083328}",IN,1258167,Riasi
171074,"{'lon': 72.92778, 'lat': 18.55028}",IN,1258190,Revadanda
171075,"{'lon': 84.050003, 'lat': 21.633329}",IN,1258221,Rengali
171076,"{'lon': 77.433327, 'lat': 22.73333}",IN,1258242,Rehti
171077,"{'lon': 81.833328, 'lat': 16.48333}",IN,1258269,Razole
171078,"{'lon': 85.050003, 'lat': 23.683331}",IN,1258293,Ray
171079,"{'lon': 75.116669, 'lat': 24.816669}",IN,1258367,Ratangarh
171080,"{'lon': 80.48333, 'lat': 26.75}",IN,1258375,Rasulabad
171081,"{'lon': 91.366669, 'lat': 23.83333}",IN,1258447,Ranir Bazar
171082,"{'lon': 73.308853, 'lat': 25.350309}",IN,1258478,Rani
171083,"{'lon': 88.533333, 'lat': 27.183331}",IN,1258484,Rangpo
171084,"{'lon': 74.533333, 'lat': 22.65}",IN,1258537,Ranapur
171085,"{'lon': 79.183296, 'lat': 26.349701}",IN,1258590,Rampura
171086,"{'lon': 77.633331, 'lat': 31.450001}",IN,1258596,Rampur
171087,"{'lon': 75.316673, 'lat': 32.816669}",IN,1258635,Ramnagar
171088,"{'lon': 81.416672, 'lat': 27.08333}",IN,1258640,Ramnagar
171089,"{'lon': 83.84111, 'lat': 26.904169}",IN,1258652,Ramkola
171090,"{'lon': 74.199997, 'lat': 33.400002}",IN,1258669,Ramgarh
171091,"{'lon': 74.904716, 'lat': 31.96611}",IN,1258708,Ram Das
171092,"{'lon': 85.099998, 'lat': 19.51667}",IN,1258714,Rambha
171093,"{'lon': 75.25, 'lat': 33.25}",IN,1258715,Ramban
171094,"{'lon': 77.866669, 'lat': 15.28333}",IN,1258724,Ramapuram
171095,"{'lon': 83.699997, 'lat': 23.799999}",IN,1258731,Ramanuj Ganj
171096,"{'lon': 78.916672, 'lat': 20.116671}",IN,1258788,Rajur
171097,"{'lon': 79.916672, 'lat': 24.883329}",IN,1258835,Rajnagar
171098,"{'lon': 77.300003, 'lat': 30.85}",IN,1258867,Rajgarh
171099,"{'lon': 81.150002, 'lat': 25.383329}",IN,1258911,Rajapur
171100,"{'lon': 73.51667, 'lat': 16.66667}",IN,1258914,Rajapur
171101,"{'lon': 78.216667, 'lat': 30.01667}",IN,1258942,Raiwala
171102,"{'lon': 73.966667, 'lat': 15.3}",IN,1259017,Raia
171103,"{'lon': 76.116669, 'lat': 31.049999}",IN,1259022,Rahon
171104,"{'lon': 92.51667, 'lat': 26.23333}",IN,1259039,Raha
171105,"{'lon': 87.900002, 'lat': 25.633329}",IN,1259047,Raghunathpur
171106,"{'lon': 77.48333, 'lat': 27.533331}",IN,1259072,Radha Kund
171107,"{'lon': 77.150002, 'lat': 30.033331}",IN,1259075,Radaur
171108,"{'lon': 77.599998, 'lat': 28.25}",IN,1259082,Rabupura
171109,"{'lon': 73.966667, 'lat': 15.38333}",IN,1259094,Queula
171110,"{'lon': 74.066673, 'lat': 15.21667}",IN,1259098,Quepem
171111,"{'lon': 75.150002, 'lat': 33.633331}",IN,1259102,Qazigund
171112,"{'lon': 84.883331, 'lat': 19.533331}",IN,1259158,Purushottampur
171113,"{'lon': 78.916672, 'lat': 10.96667}",IN,1259259,Pullambadi
171114,"{'lon': 78.833328, 'lat': 10.63333}",IN,1259261,Puliyur
171115,"{'lon': 80.166672, 'lat': 13.33333}",IN,1259290,Puduvayal
171116,"{'lon': 79.150002, 'lat': 13}",IN,1259292,Pudur
171117,"{'lon': 78.150002, 'lat': 9.31667}",IN,1259293,Pudur
171118,"{'lon': 78.216667, 'lat': 11.15}",IN,1259294,Puduppatti
171119,"{'lon': 81.949997, 'lat': 25.9}",IN,1259337,Pratapgarh
171120,"{'lon': 75.933327, 'lat': 12.15}",IN,1259412,Ponnampet
171121,"{'lon': 78.550003, 'lat': 10.3}",IN,1259413,Ponnamaravati
171122,"{'lon': 82.51667, 'lat': 21.26667}",IN,1259505,Pithora
171123,"{'lon': 76.027283, 'lat': 24.15506}",IN,1259540,Pirawa
171124,"{'lon': 75.433327, 'lat': 23.35}",IN,1259571,Piploda
171125,"{'lon': 79.449997, 'lat': 30.433331}",IN,1259617,Pipalkoti
171126,"{'lon': 82.866669, 'lat': 26.08333}",IN,1259734,Phulpur
171127,"{'lon': 78.48333, 'lat': 27.316669}",IN,1259795,Phariha
171128,"{'lon': 74.800003, 'lat': 23}",IN,1259840,Petlawad
171129,"{'lon': 76.900002, 'lat': 10.96667}",IN,1259853,Perur
171130,"{'lon': 73.800003, 'lat': 15.71667}",IN,1259869,Pernem
171131,"{'lon': 77.26667, 'lat': 10.75}",IN,1259875,Periyapatti
171132,"{'lon': 77.099998, 'lat': 10.73333}",IN,1259877,Periyanegamam
171133,"{'lon': 79.433327, 'lat': 12.56667}",IN,1259893,Peranamallur
171134,"{'lon': 77.789551, 'lat': 9.73579}",IN,1259898,Peraiyur
171135,"{'lon': 79.23333, 'lat': 12.25}",IN,1259914,Pennattur
171136,"{'lon': 81.949997, 'lat': 22.76667}",IN,1259924,Pendra
171137,"{'lon': 80.166672, 'lat': 24.26667}",IN,1260009,Pawai
171138,"{'lon': 88.25, 'lat': 23.549999}",IN,1260038,Patuli
171139,"{'lon': 82.199997, 'lat': 25.91667}",IN,1260046,Patti
171140,"{'lon': 74.566673, 'lat': 34.166672}",IN,1260050,Pattan
171141,"{'lon': 87.51667, 'lat': 23.216669}",IN,1260064,Patrasaer
171142,"{'lon': 79.01667, 'lat': 27.716669}",IN,1260104,Patiali
171143,"{'lon': 79.699997, 'lat': 23.299999}",IN,1260174,Patan
171144,"{'lon': 81.533333, 'lat': 21.033331}",IN,1260176,Patan
171145,"{'lon': 73.900002, 'lat': 17.366671}",IN,1260177,Patan
171146,"{'lon': 74.166672, 'lat': 23.6}",IN,1260232,Partapur
171147,"{'lon': 81.51667, 'lat': 26.08333}",IN,1260249,Parshadepur
171148,"{'lon': 75.433327, 'lat': 32.349998}",IN,1260275,Parol
171149,"{'lon': 72.949997, 'lat': 20.549999}",IN,1260281,Parnera
171150,"{'lon': 78.75, 'lat': 25.51667}",IN,1260314,Parichha
171151,"{'lon': 78.066673, 'lat': 12.21667}",IN,1260407,Papparappatti
171152,"{'lon': 78.368652, 'lat': 11.91774}",IN,1260410,Papireddippatti
171153,"{'lon': 74.699997, 'lat': 21.65}",IN,1260447,Pansemal
171154,"{'lon': 74.116669, 'lat': 16.816669}",IN,1260488,Panhala
171155,"{'lon': 77.050003, 'lat': 31.683331}",IN,1260537,Pandoh
171156,"{'lon': 76.216667, 'lat': 21.700001}",IN,1260548,Pandhana
171157,"{'lon': 81.416672, 'lat': 22.23333}",IN,1260556,Pandaria
171158,"{'lon': 73.816673, 'lat': 17.91667}",IN,1260577,Panchgani
171159,"{'lon': 78.550003, 'lat': 22.066669}",IN,1260600,Panara
171160,"{'lon': 79.444893, 'lat': 13.3386}",IN,1260683,Pallipattu
171161,"{'lon': 74.083328, 'lat': 15.46667}",IN,1260691,Palle
171162,"{'lon': 78.800003, 'lat': 10.15}",IN,1260693,Pallattur
171163,"{'lon': 71.566673, 'lat': 22.25}",IN,1260706,Paliyad
171164,"{'lon': 78.416672, 'lat': 24.48333}",IN,1260717,Pali
171165,"{'lon': 76.533333, 'lat': 32.116669}",IN,1260784,Palampur
171166,"{'lon': 78.116669, 'lat': 10.11667}",IN,1260786,Palamedu
171167,"{'lon': 75.333328, 'lat': 34.033329}",IN,1260880,Pahalgam
171168,"{'lon': 70.599998, 'lat': 22.433331}",IN,1260933,Paddhari
171169,"{'lon': 78.433327, 'lat': 22.466669}",IN,1260962,Pachmarhi
171170,"{'lon': 78.650002, 'lat': 25.35}",IN,1261033,Orchha
171171,"{'lon': 80.75, 'lat': 25.383329}",IN,1261037,Oran
171172,"{'lon': 78.045593, 'lat': 11.74099}",IN,1261049,Omalur
171173,"{'lon': 72.75, 'lat': 21.33333}",IN,1261050,Olpad
171174,"{'lon': 78.900002, 'lat': 12.76667}",IN,1261076,Odugattur
171175,"{'lon': 88.616669, 'lat': 26.83333}",IN,1261077,Odlabari
171176,"{'lon': 75.583328, 'lat': 14.15}",IN,1261107,Nyamati
171177,"{'lon': 76.48333, 'lat': 31.16667}",IN,1261120,Nurpur Kalan
171178,"{'lon': 75.596672, 'lat': 31.09639}",IN,1261124,Nurmahal
171179,"{'lon': 93.75, 'lat': 26.633329}",IN,1261142,Numaligarh
171180,"{'lon': 77.01667, 'lat': 28.116671}",IN,1261145,Nuh
171181,"{'lon': 93.066673, 'lat': 23.133329}",IN,1261173,North Vanlaiphai
171182,"{'lon': 91.883331, 'lat': 25.9}",IN,1261208,Nongpoh
171183,"{'lon': 83.058891, 'lat': 26.05056}",IN,1261257,Nizamabad
171184,"{'lon': 77.533333, 'lat': 28.883329}",IN,1261262,Niwari
171185,"{'lon': 86.716667, 'lat': 23.783331}",IN,1261283,Nirsa
171186,"{'lon': 79.418747, 'lat': 10.77378}",IN,1261444,Needamangalam
171187,"{'lon': 84.26667, 'lat': 23.48333}",IN,1261497,Netarhat
171188,"{'lon': 94.73333, 'lat': 26.91667}",IN,1261563,Nazira
171189,"{'lon': 88.26667, 'lat': 27.133329}",IN,1261588,Naya Bazar
171190,"{'lon': 74.533333, 'lat': 32.76667}",IN,1261607,Nawanshahr
171191,"{'lon': 80.300003, 'lat': 26.5}",IN,1261638,Nawabganj
171192,"{'lon': 73.98333, 'lat': 15.53333}",IN,1261660,Navelim
171193,"{'lon': 78.566673, 'lat': 9.86667}",IN,1261704,Nattarasankottai
171194,"{'lon': 78.433327, 'lat': 18.033331}",IN,1261750,Narsingi
171195,"{'lon': 72.666672, 'lat': 23.08333}",IN,1261768,Naroda
171196,"{'lon': 78.300003, 'lat': 30.16667}",IN,1261806,Narendranagar
171197,"{'lon': 75.050003, 'lat': 24.283331}",IN,1261829,Narayangarh
171198,"{'lon': 79.583328, 'lat': 13.41667}",IN,1261832,Narayanavanam
171199,"{'lon': 79.333328, 'lat': 13.61667}",IN,1261844,Narasingapuram
171200,"{'lon': 75.51667, 'lat': 13.61667}",IN,1261847,Narasimharajapura
171201,"{'lon': 79.610619, 'lat': 10.87933}",IN,1261906,Nannilam
171202,"{'lon': 77.658058, 'lat': 8.49326}",IN,1261911,Nanguneri
171203,"{'lon': 77.883331, 'lat': 11.75}",IN,1261915,Nangavalli
171204,"{'lon': 77.383331, 'lat': 27.716669}",IN,1261968,Nandgaon
171205,"{'lon': 75.050003, 'lat': 23.433331}",IN,1262020,Namli
171206,"{'lon': 88.349998, 'lat': 27.16667}",IN,1262029,Namchi
171207,"{'lon': 79, 'lat': 9.71667}",IN,1262032,Nambutalai
171208,"{'lon': 68.833328, 'lat': 23.26667}",IN,1262062,Naliya
171209,"{'lon': 76.716667, 'lat': 31.049999}",IN,1262083,Nalagarh
171210,"{'lon': 81.783333, 'lat': 24.783331}",IN,1262134,Naigarhi
171211,"{'lon': 76.083328, 'lat': 32.049999}",IN,1262162,Nagrota
171212,"{'lon': 81.133331, 'lat': 26.616671}",IN,1262168,Nagram
171213,"{'lon': 73.133331, 'lat': 18.533331}",IN,1262183,Nagothana
171214,"{'lon': 79.099998, 'lat': 14.26667}",IN,1262196,Nagireddipalli
171215,"{'lon': 77.166672, 'lat': 32.116669}",IN,1262252,Nagar
171216,"{'lon': 76.566673, 'lat': 11.48333}",IN,1262284,Naduvattam
171217,"{'lon': 79.033333, 'lat': 26.116671}",IN,1262291,Nadigaon
171218,"{'lon': 76.349998, 'lat': 31.783331}",IN,1262300,Nadaun
171219,"{'lon': 77.150002, 'lat': 30.200001}",IN,1262369,Mustafabad
171220,"{'lon': 81.800003, 'lat': 26.366671}",IN,1262392,Musafirkhana
171221,"{'lon': 72.964996, 'lat': 18.32583}",IN,1262403,Murud
171222,"{'lon': 77.933327, 'lat': 27.58333}",IN,1262414,Mursan
171223,"{'lon': 85.866669, 'lat': 23.366671}",IN,1262429,Muri
171224,"{'lon': 74.199997, 'lat': 16.4}",IN,1262435,Murgud
171225,"{'lon': 88.400002, 'lat': 23.533331}",IN,1262452,Muragacha
171226,"{'lon': 76.333328, 'lat': 15.33333}",IN,1262469,Munirabad
171227,"{'lon': 76.5, 'lat': 22.066669}",IN,1262504,Mundi
171228,"{'lon': 77.716667, 'lat': 10.76667}",IN,1262567,Mulanur
171229,"{'lon': 86.73333, 'lat': 23.76667}",IN,1262632,Mugma
171230,"{'lon': 78.513878, 'lat': 9.34169}",IN,1262648,Mudukulattur
171231,"{'lon': 75.633331, 'lat': 13.13333}",IN,1262658,Mudigere
171232,"{'lon': 78.433327, 'lat': 21.466669}",IN,1262689,Mowar
171233,"{'lon': 78.949997, 'lat': 25.716669}",IN,1262715,Moth
171234,"{'lon': 73.739029, 'lat': 15.63097}",IN,1262768,Morjim
171235,"{'lon': 94.933327, 'lat': 27.183331}",IN,1262787,Moranha
171236,"{'lon': 78.816673, 'lat': 21.316669}",IN,1262873,Mohpa
171237,"{'lon': 85.666672, 'lat': 25.58333}",IN,1262884,Mohiuddinnagar
171238,"{'lon': 78.716667, 'lat': 21.65}",IN,1262891,Mohgaon
171239,"{'lon': 78.166672, 'lat': 11.08333}",IN,1262905,Mohanur
171240,"{'lon': 80.25, 'lat': 28.26667}",IN,1262909,Mohanpur
171241,"{'lon': 80.683327, 'lat': 26.783331}",IN,1262928,Mohan
171242,"{'lon': 88.184837, 'lat': 26.894529}",IN,1263010,Mirik
171243,"{'lon': 73.116669, 'lat': 18.133329}",IN,1263087,Mhasla
171244,"{'lon': 78.449997, 'lat': 11.16667}",IN,1263104,Mettuppalaiyam
171245,"{'lon': 76.650558, 'lat': 12.65889}",IN,1263152,Melukote
171246,"{'lon': 83.116669, 'lat': 25.883329}",IN,1263189,Mehnagar
171247,"{'lon': 73.5, 'lat': 23.5}",IN,1263201,Meghraj
171248,"{'lon': 76.083328, 'lat': 14.28333}",IN,1263257,Mayakonda
171249,"{'lon': 80.883331, 'lat': 26.433331}",IN,1263291,Maurawan
171250,"{'lon': 79.23333, 'lat': 11.33333}",IN,1263324,Mattur
171251,"{'lon': 73.26667, 'lat': 18.98333}",IN,1263370,Matheran
171252,"{'lon': 80.150002, 'lat': 25.450001}",IN,1263384,Mataundh
171253,"{'lon': 76.666672, 'lat': 11.56667}",IN,1263418,Masinigudi
171254,"{'lon': 78, 'lat': 12.4}",IN,1263557,Marandahalli
171255,"{'lon': 79.25, 'lat': 21.4}",IN,1263621,Mansar
171256,"{'lon': 75.616669, 'lat': 22.433331}",IN,1263636,Manpur
171257,"{'lon': 72.916672, 'lat': 19.75}",IN,1263646,Manor
171258,"{'lon': 76.801819, 'lat': 24.24}",IN,1263648,Manohar Thana
171259,"{'lon': 85.199997, 'lat': 22.383329}",IN,1263651,Manoharpur
171260,"{'lon': 82.23333, 'lat': 27.033331}",IN,1263677,Mankapur
171261,"{'lon': 74.883331, 'lat': 12.7}",IN,1263692,Manjeshwara
171262,"{'lon': 81.116669, 'lat': 25.066669}",IN,1263715,Manikpur
171263,"{'lon': 81.550003, 'lat': 24.683331}",IN,1263764,Mangawan
171264,"{'lon': 88.533333, 'lat': 27.51667}",IN,1263776,Mangan
171265,"{'lon': 78.666672, 'lat': 9.76667}",IN,1263795,Mangalam
171266,"{'lon': 75.666672, 'lat': 22.183331}",IN,1263850,Mandleshwar
171267,"{'lon': 76.549988, 'lat': 27.863741}",IN,1263880,Mandawar
171268,"{'lon': 84.466667, 'lat': 18.866671}",IN,1263888,Mandasa
171269,"{'lon': 71.916672, 'lat': 23.299999}",IN,1263918,Mandal
171270,"{'lon': 73.933327, 'lat': 19}",IN,1263937,Manchar
171271,"{'lon': 77.300003, 'lat': 8.13333}",IN,1263942,Manavalakurichi
171272,"{'lon': 79.099998, 'lat': 12.01667}",IN,1263966,Manalurpettai
171273,"{'lon': 92.48333, 'lat': 23.933331}",IN,1263983,Mamit
171274,"{'lon': 73.449997, 'lat': 23.35}",IN,1264033,Malpur
171275,"{'lon': 78.133331, 'lat': 11.55}",IN,1264041,Mallur
171276,"{'lon': 78.25, 'lat': 11.96667}",IN,1264050,Mallapuram
171277,"{'lon': 86.300003, 'lat': 23.783331}",IN,1264070,Malkera
171278,"{'lon': 73.916672, 'lat': 16.933331}",IN,1264074,Malkapur
171279,"{'lon': 74.98333, 'lat': 24.283331}",IN,1264099,Malhargarh
171280,"{'lon': 74.99778, 'lat': 31.103331}",IN,1264215,Makhu
171281,"{'lon': 73.500313, 'lat': 17.2698}",IN,1264217,Makhjan
171282,"{'lon': 74.954437, 'lat': 31.758329}",IN,1264241,Majitha
171283,"{'lon': 79.916672, 'lat': 23.5}",IN,1264244,Majholi
171284,"{'lon': 91.633331, 'lat': 25.566669}",IN,1264285,Mairang
171285,"{'lon': 76.300003, 'lat': 17.466669}",IN,1264297,Maindargi
171286,"{'lon': 80.349998, 'lat': 28.283331}",IN,1264310,Mailani
171287,"{'lon': 93.166672, 'lat': 25.299999}",IN,1264322,Maibong
171288,"{'lon': 93.116669, 'lat': 25.16667}",IN,1264331,Mahur
171289,"{'lon': 78.728798, 'lat': 24.586201}",IN,1264351,Mahroni
171290,"{'lon': 81.283333, 'lat': 26.366671}",IN,1264434,Maharajganj
171291,"{'lon': 83.118607, 'lat': 26.25194}",IN,1264435,Maharajganj
171292,"{'lon': 77.75, 'lat': 27.433331}",IN,1264490,Mahaban
171293,"{'lon': 73.666672, 'lat': 17.91667}",IN,1264491,Mahabaleshwar
171294,"{'lon': 74.583328, 'lat': 34.083328}",IN,1264513,Magam
171295,"{'lon': 82.800003, 'lat': 17.91667}",IN,1264525,Madugula
171296,"{'lon': 79.186897, 'lat': 26.275999}",IN,1264567,Madhogarh
171297,"{'lon': 80.900002, 'lat': 24.566669}",IN,1264568,Madhogarh
171298,"{'lon': 80.150002, 'lat': 27.116671}",IN,1264569,Madhoganj
171299,"{'lon': 88.48333, 'lat': 23.01667}",IN,1264614,Madanpur
171300,"{'lon': 76.300003, 'lat': 24.133329}",IN,1264653,Machalpur
171301,"{'lon': 81.73333, 'lat': 22.283331}",IN,1264757,Lormi
171302,"{'lon': 74.519058, 'lat': 15.46907}",IN,1264792,Londa
171303,"{'lon': 73.916672, 'lat': 18.6}",IN,1264816,Lohogaon
171304,"{'lon': 75.816673, 'lat': 28.450001}",IN,1264829,Loharu
171305,"{'lon': 80.089653, 'lat': 29.403561}",IN,1264850,Lohaghat
171306,"{'lon': 78.833328, 'lat': 21.58333}",IN,1264860,Lodhikheda
171307,"{'lon': 74.23333, 'lat': 20.15}",IN,1265041,Lasalgaon
171308,"{'lon': 78.683327, 'lat': 29.83333}",IN,1265074,Lansdowne
171309,"{'lon': 73.550003, 'lat': 16.85}",IN,1265085,Lanja
171310,"{'lon': 92.599998, 'lat': 24.549999}",IN,1265190,Lala
171311,"{'lon': 79.216667, 'lat': 18.866671}",IN,1265205,Lakshettipet
171312,"{'lon': 71.783333, 'lat': 22.85}",IN,1265225,Lakhtar
171313,"{'lon': 79.150002, 'lat': 26.65}",IN,1265234,Lakhna
171314,"{'lon': 90.3041, 'lat': 26.029869}",IN,1265239,Lakhipur
171315,"{'lon': 93.01667, 'lat': 24.799999}",IN,1265240,Lakhipur
171316,"{'lon': 77.033333, 'lat': 32.583328}",IN,1265376,Kyelang
171317,"{'lon': 77.283333, 'lat': 8.91667}",IN,1265403,Kuttalam
171318,"{'lon': 74.450737, 'lat': 23.19899}",IN,1265452,Kushalgarh
171319,"{'lon': 81.72139, 'lat': 20.83222}",IN,1265472,Kurud
171320,"{'lon': 77.349998, 'lat': 17.200001}",IN,1265515,Kurgunta
171321,"{'lon': 79.98333, 'lat': 25.98333}",IN,1265534,Kurara
171322,"{'lon': 78.51667, 'lat': 12.35}",IN,1265577,Kunnattur
171323,"{'lon': 75.400002, 'lat': 14.06667}",IN,1265646,Kumsi
171324,"{'lon': 77.333328, 'lat': 10.5}",IN,1265697,Kumaralingam
171325,"{'lon': 78.199997, 'lat': 9.01667}",IN,1265740,Kulattur
171326,"{'lon': 73.683327, 'lat': 16.033331}",IN,1265809,Kudal
171327,"{'lon': 75.283333, 'lat': 33.083328}",IN,1265815,Kud
